event_id,start_index,end_index,duration_bars,is_short_event,detected,first_prediction_index,lead_bars,threshold
1,60,60,1,True,False,-1,,0.021063891185178808
3,86,86,1,True,False,-1,,0.021063891185178808
4,114,115,2,True,False,-1,,0.021063891185178808
